zipcode,medhome,sqfthome,rent
97520,370400,226,1728
23831,197400,105,1414
60406,97000,78,1297
92612,661200,421,2785
60153,119900,94,1390
76009,128900,81,1172
3801,329100,255,1988
48083,198000,130,1513
89081,191700,97,1200
28031,249400,129,1508
92008,737300,389,2823
77008,412900,247,2731
64012,125200,97,1251
7920,602600,279,3171
60050,150800,103,1452
34135,264400,165,1897
8080,230700,114,1885
85742,181800,110,1155
80111,547100,246,2910
21601,253100,130,1601
20148,540800,204,2550
75038,212900,112,1715
33404,156100,0,1576
48088,129300,98,1243
3431,160000,98,1326
44138,156600,90,1310
21144,315500,187,2009
48390,168300,121,1436
49428,166400,92,1351
33707,162700,146,1252
48906,73300,90,811
89503,232300,156,1268
33613,133300,92,1191
53225,96900,85,1064
53703,257500,195,1471
2747,293300,190,1704
34606,104400,66,1047
76109,382600,173,2682
54311,175500,92,1144
60018,227000,176,1714
29303,74100,57,823
34112,183000,145,2158
6851,387300,240,2481
6704,91900,77,1193
66104,50800,49,750
55430,139100,128,1324
64836,82600,63,820
29640,114600,81,937
68046,199800,90,1528
45251,98100,73,997
2126,303100,224,2238
76018,137900,85,1345
48306,369300,137,2505
43209,203700,123,1487
38024,70100,51,633
2478,828200,446,2806
33755,146300,108,1239
91010,431900,355,2188
37206,259800,191,1688
8088,248400,130,1815
94903,821200,494,3619
32224,242100,132,1563
85541,213700,143,1238
48340,53400,54,826
26101,72100,57,863
55427,216100,171,1530
21133,210800,138,1703
30157,130600,84,1078
8822,363600,172,2375
53406,144100,95,1241
98110,642300,315,2649
92203,312900,160,1929
43920,54400,47,746
20746,195300,150,1709
2050,402100,226,2214
93314,352500,152,1955
67218,74800,69,763
92123,502700,346,2305
85014,203700,159,1192
48092,125700,94,1231
20706,248500,169,1841
19406,272600,159,1806
39042,159600,93,1400
94534,453900,226,2295
97140,364500,197,1862
47203,157000,98,1225
54911,122500,80,1021
40504,124500,86,990
1826,271500,183,2005
77355,259800,123,1911
73132,144500,78,1200
90272,2571800,1080,9033
76114,90200,73,1059
14424,171400,107,1394
98626,163800,116,1182
28150,91400,63,774
77066,139500,69,1398
77382,352000,131,2554
68154,191900,110,1496
8757,142800,108,1375
10471,711100,0,2014
37388,114800,72,977
94043,1172000,835,3942
14606,93900,74,1192
55426,223000,195,1543
60102,221800,114,1760
98029,567800,281,2417
94131,1411300,1035,5152
98901,141900,101,945
17406,142700,105,1253
33150,134300,110,1616
55345,311800,207,1893
39211,143900,72,1289
28152,94600,67,800
44106,86000,49,968
91773,557500,325,2395
55123,291500,231,1834
73069,131600,95,1133
33712,78800,66,1138
1020,170000,140,1396
16506,158300,100,1194
93704,205500,128,1214
78006,320600,147,2144
33596,242200,110,1701
53140,114000,98,1096
91403,951800,498,3536
92868,458100,353,2342
78626,178600,108,1495
77632,133100,78,1358
46815,108500,62,1048
67213,61700,62,673
94070,1558300,892,4761
40505,100200,75,870
29615,211100,100,1517
43223,59300,52,763
15212,77400,51,946
98037,371900,198,2059
76110,89100,73,1097
98116,592100,393,2481
44011,257000,114,1956
6112,93000,66,1145
94518,578200,348,2569
97062,380800,189,1943
46052,127100,86,1066
48220,120200,116,1193
98007,516200,288,2243
60087,112800,94,1302
53916,114200,73,939
80214,298200,236,1695
8638,128800,102,1606
66215,199000,108,1588
95358,194600,137,1187
85756,139600,86,1010
35020,46700,39,726
20770,148900,148,1637
33060,175900,141,1616
63043,146300,130,1197
54403,111000,66,840
20912,459900,338,2346
33173,289900,178,2102
45212,114600,80,1077
33830,86200,68,987
30045,174400,83,1349
11572,425400,253,2715
91302,1236900,429,5053
83713,190400,111,1211
18201,62100,38,767
91364,787900,385,3461
32789,354600,209,1855
37934,301300,121,1884
61107,102200,67,1117
76105,54100,53,866
61821,120700,84,1044
43220,232700,133,1657
98520,99900,65,817
43227,70800,60,884
60419,78000,67,1264
48080,104800,91,1108
38106,34400,29,624
76209,141100,98,1344
38801,112100,66,1003
17522,175800,116,1069
98021,466900,223,2320
75482,136900,51,1348
48105,331200,178,2192
33764,180800,124,1348
60005,288300,209,1863
29605,118700,81,1078
2891,301300,196,1536
1109,110600,85,1268
4210,105400,0,1096
28278,219700,99,1475
48214,40500,0,752
85375,204600,122,1253
92653,705700,371,2956
91775,794600,485,2744
92225,137300,97,1232
1886,490600,250,2498
7748,396000,205,2460
98273,236100,155,1409
77505,184000,0,1653
32773,126100,92,1141
85259,583400,218,2921
6830,1599100,635,5704
20723,383200,204,2280
81004,75700,73,757
98109,563100,479,2361
25177,93600,69,968
2721,210600,144,1251
91411,610500,424,2673
34652,74500,62,871
53150,254800,143,1741
7203,174700,124,1716
48316,231000,122,1529
11542,505000,296,2811
6610,123900,100,1419
2122,349400,281,2244
48331,279800,120,2241
11787,420900,244,2841
75020,83800,0,922
91741,640800,367,2525
85629,175300,92,1148
1905,260300,198,1731
78259,230000,97,1785
44112,55800,37,834
59404,177300,144,1258
61109,82500,60,947
91755,557500,359,2367
46235,84600,55,1027
85340,267300,114,1434
33054,121700,107,1542
28083,101900,78,860
8060,193100,122,1693
91731,428300,343,2108
2906,411200,231,1675
95409,595100,352,2474
17050,240000,122,1763
98367,292900,165,1578
91362,768200,352,3440
90746,470200,280,2452
15132,48800,36,746
66213,308400,113,2360
24012,111000,95,953
20705,279300,181,1931
21075,319900,199,2156
66106,75700,71,849
94102,883100,1015,4171
90680,420900,328,2210
8057,435900,185,2806
13069,80700,59,1265
53405,95300,77,1134
33813,190100,99,1331
29466,382000,175,2402
8050,242400,150,1673
92832,473600,385,2388
3833,291300,165,1864
46256,185700,92,1421
14617,119100,80,1309
48335,249700,121,1987
53224,117500,89,1150
53227,138500,114,1193
28079,195700,99,1429
48433,114600,74,902
19604,58200,39,755
33028,367200,171,2503
7701,357900,225,2318
95370,240400,161,1349
63385,211500,121,1510
6776,247900,151,1680
85206,192500,127,1217
17315,144100,106,1229
32750,195700,114,1468
72118,80000,60,821
27704,129800,85,1128
94559,533300,395,2345
19454,302000,155,1937
78750,366500,159,2132
68105,111100,87,1116
53092,333700,146,2330
28086,102000,73,811
44104,39500,30,770
94947,704300,408,3235
39466,114600,64,1024
11553,310400,238,2569
70005,281400,162,1757
89434,242300,149,1375
32607,140700,92,1179
66030,165600,121,1379
7503,209700,115,1610
91737,552000,269,2649
15650,114500,102,903
30013,136500,66,1129
95054,978400,621,3510
17111,155900,104,1273
32952,232200,125,1546
8742,383100,245,1917
33314,162700,128,1592
12010,106900,77,1346
33446,149400,113,1776
6033,305700,161,2007
48375,244800,136,1795
2760,323900,205,1960
80005,362400,200,2042
6108,134500,101,1367
22315,452700,285,2439
32835,163700,108,1294
22485,246100,139,1480
39350,107600,58,996
80817,192500,109,1287
63146,197600,125,1396
32905,90500,74,970
37412,109200,70,998
95503,240600,166,1375
76710,112900,68,1149
7071,325800,202,2237
46214,109800,70,1099
37716,111900,78,933
33543,191800,105,1446
1440,160200,120,1265
73064,160300,94,1265
91746,395600,307,2048
80033,327300,223,1783
84129,193000,166,1337
8611,79100,60,1377
7508,293500,174,1772
92694,809000,351,3370
43607,37700,31,689
92602,894500,403,3290
2852,276100,177,1585
27288,67000,58,789
72761,119200,77,941
32308,176900,111,1350
60516,306000,179,2033
75225,1100800,341,6962
48505,38100,26,487
85395,312600,133,1630
11727,259700,149,2539
27886,63900,53,606
74011,154200,84,1299
33607,116500,92,1189
60452,163300,127,1596
92029,669600,293,2775
33909,155200,100,1258
94607,511800,492,2840
77304,201500,93,1720
45420,72200,67,778
95003,786500,490,3111
46805,68600,56,742
85120,145700,108,948
37804,139400,95,1082
48108,235400,138,1734
85024,242800,149,1346
80303,578400,321,2451
75154,163600,84,1445
48348,306600,135,2237
61614,126200,88,1231
31904,107200,70,852
16510,109600,83,978
46970,61500,48,704
75218,309300,184,1944
66614,130500,92,1143
80138,425400,197,2502
29745,145300,89,1214
33556,364200,142,2319
8755,257200,146,1816
11763,255700,152,2525
29801,78000,63,807
7901,801200,427,3745
37379,155600,80,1327
63121,54900,51,768
49048,76600,66,822
3053,278100,158,1955
24017,82300,74,919
33703,174300,142,1343
22556,301000,138,1844
95620,361600,212,1838
11552,411600,267,2619
32258,211300,106,1426
77493,188800,93,1675
45431,126000,83,1172
77630,74100,56,1127
46304,166400,100,1506
33626,314500,154,2002
10013,2995100,0,6389
48326,143000,107,1332
64134,55000,50,823
31021,106500,62,950
45459,180900,90,1532
95501,228900,151,1346
22041,295400,232,1970
64086,171300,110,1382
77345,286100,97,2401
40502,291300,137,1648
32953,228300,120,1517
28334,115600,76,937
34202,385200,174,2478
64114,140400,112,1121
66208,223400,160,1647
29906,164500,108,1225
15216,116600,86,1107
28570,167000,106,1130
43140,154800,99,1207
91011,1576800,680,5528
20886,236600,165,1733
27104,184600,91,1299
76020,149200,92,1310
43537,153200,93,1348
2745,212800,164,1316
38138,254600,94,1853
32817,187000,113,1361
48125,62800,61,851
43211,43300,42,703
10591,559200,315,3126
11694,666000,364,2137
44305,59100,53,759
32327,144300,92,1045
85388,218100,103,1249
76134,110500,68,1207
33144,278300,191,2124
12078,73600,54,1253
94619,635400,451,2676
8721,244100,150,1707
75252,358900,141,2291
27545,155600,100,1238
33166,288700,196,2081
78749,307900,154,2013
17202,181400,0,1174
79602,134200,89,1157
1720,526900,257,2626
48327,141400,103,1309
49401,181600,97,1294
22310,426500,288,2300
37921,106000,87,924
33189,220200,139,1796
8205,158300,95,1516
85607,84600,57,788
47331,66200,49,706
10901,375100,0,2572
7801,270700,172,2088
12304,106300,87,1180
55447,303300,147,1884
55811,161400,163,1414
2215,468700,779,2353
80910,145800,98,1141
20003,689500,564,2805
94107,1142100,1088,4715
92501,271000,205,1573
34986,209600,109,1484
27540,245600,123,1512
48067,200800,169,1570
20169,491800,183,2562
60517,236700,153,1795
75032,271700,114,2107
7108,197600,76,1422
55025,237900,134,1526
11416,449500,333,2114
60532,265200,153,1891
84104,143100,142,1173
30286,65300,48,845
8075,191900,122,1681
21113,286600,184,1937
45805,89700,60,880
72904,64300,50,627
12203,177700,128,1534
1867,506500,275,2447
68127,147100,108,1285
28390,108000,74,875
27028,132500,82,1082
39157,163700,95,1493
53719,221800,150,1603
92119,524700,313,2356
29505,136100,83,1060
94103,996500,996,4508
11784,247500,138,2526
60448,273400,129,1977
85349,113900,91,851
23222,101000,77,991
22408,231400,132,1548
99354,215800,145,1385
64030,91700,68,917
30328,375800,166,2180
45801,64100,52,752
43119,138400,90,1262
80917,199800,105,1297
68123,178000,91,1352
44406,165900,90,1203
80439,497000,268,2620
12205,177900,141,1505
32807,126900,96,1152
6840,1364000,438,6155
17201,145200,86,999
84790,229000,118,1337
80026,383800,222,2061
93933,452800,297,2126
48503,43100,31,585
89408,175200,112,1019
94123,2409200,1398,7204
92614,640100,428,2731
59801,216000,187,1163
19007,163900,122,1483
90274,1778200,690,6285
15236,145300,109,1202
45356,80300,64,845
66223,282400,123,2066
47302,42200,40,598
91307,603700,348,2846
33825,77300,56,838
78602,169300,103,1412
98671,308900,172,1689
94085,922500,717,3336
8876,337900,196,2177
54301,130800,72,957
33308,336500,251,2141
32405,146600,92,1184
77532,154200,85,1455
11714,412600,282,2637
18045,206600,120,1554
7650,557500,276,2463
44857,112000,78,929
55404,170100,161,1385
11726,249000,0,2859
95032,1597900,802,4365
44708,103900,72,875
80304,783100,391,2852
63139,128300,126,983
98038,371800,190,2111
19701,244200,135,1595
97338,206100,132,1335
17110,132900,87,1214
80302,700600,425,2637
43609,38100,33,688
39046,176400,103,1391
31903,43700,38,609
82007,145000,132,1192
80108,531300,207,3034
59602,232200,149,1312
95348,217800,0,1112
60439,346800,159,2192
71201,147900,86,1002
37743,85800,66,725
21237,185100,138,1600
81401,186800,121,1130
66604,77900,64,836
22401,283600,145,1510
23832,196200,107,1399
98408,179800,133,1288
23236,194100,109,1398
63137,51500,51,791
94579,539500,399,2523
31906,69500,46,719
53222,109700,95,1146
33030,151300,105,1564
47421,84000,0,848
80104,329900,178,2181
74464,103700,71,927
75503,143200,74,1240
34120,278800,163,2107
46324,78000,69,944
30501,128700,83,1072
21009,231200,145,1661
76065,203800,98,1654
79606,166700,94,1356
33542,82800,71,915
93560,173300,113,1242
10566,273400,168,2366
33168,139900,111,1630
68144,164400,114,1352
49341,215200,103,1339
44483,60700,50,596
34654,162600,93,1297
40503,158900,98,1194
43035,267400,120,2110
7407,313100,183,2266
30324,313300,199,1782
92555,316700,140,1792
48864,217200,108,1529
14616,91000,74,1222
95135,1006700,493,3546
83616,329700,131,1755
37160,109500,73,955
55417,229600,199,1539
28405,161800,112,1211
76087,226500,110,1767
90254,1423200,847,4689
55024,226500,190,1562
6820,1390200,498,6485
98022,320900,188,1797
60169,197600,145,1652
44306,45900,44,666
71118,125200,79,1129
93263,163100,119,1193
30241,83800,63,828
92835,701600,367,2936
64093,143900,73,1011
60805,155600,121,1495
92277,100300,88,806
26508,208600,126,1503
8648,253900,154,1864
6825,425200,253,2516
22311,509700,298,2448
83404,153500,69,1122
89156,150700,101,1042
32301,114300,92,942
14216,153400,97,1212
91604,1132000,592,4087
64014,133800,96,1158
31324,225300,111,1645
11762,429000,284,2679
35211,49300,40,735
2474,588300,363,2436
30168,106200,66,1078
98944,125600,94,913
13820,124500,87,1401
20155,437000,180,2397
30213,135600,62,1225
48098,370100,146,2466
17109,135700,99,1187
98178,316200,197,1816
38141,93000,60,971
76502,138100,79,1196
68106,126800,111,1183
46112,153700,90,1338
11747,551500,232,3368
18505,82100,48,1099
95531,200500,121,1433
84109,329200,241,1632
80222,346100,271,1987
60559,236400,173,1797
66046,142900,108,1169
60585,315600,119,2328
75205,1243900,385,6781
30012,104800,64,937
18504,81500,48,1104
70714,113500,79,1137
38114,34700,31,625
2914,183200,147,1456
33770,157900,120,1283
97214,547100,343,2365
26062,73500,60,738
64130,32200,31,717
2116,928800,988,2967
79065,83800,62,1079
94547,507700,277,2494
32223,225600,115,1447
20601,267000,146,1858
46151,126900,85,1080
2180,437700,252,2388
23116,281200,132,1671
44320,52900,43,693
33811,160400,96,1257
98272,321300,187,1810
1602,206500,135,1467
15227,111600,90,1032
78023,268600,109,1998
14623,117000,93,1295
6067,227000,143,1690
76140,102700,68,1185
77586,225700,94,1831
32159,202700,138,1714
80206,563900,365,2481
90017,508600,552,2487
98119,697800,466,2678
95405,517000,336,2424
31093,63400,46,787
82601,172200,149,1328
33916,83700,70,1073
23059,380200,142,2200
98373,265700,144,1541
21012,383500,226,2199
91384,494600,252,2535
71901,117100,71,910
45224,93400,64,958
44484,95300,63,825
38117,151200,97,1206
30329,337000,189,1803
38135,157200,76,1332
98108,380900,241,2097
60031,224200,116,1789
12804,199400,124,1688
27253,131500,87,916
34744,180200,102,1314
99516,440000,213,2792
58078,214200,183,1408
7719,386500,239,2170
7205,203700,124,1666
37311,90800,72,867
95677,374600,211,1849
61571,143700,103,1196
16823,173500,122,1407
19901,163100,106,1246
95118,892300,607,3342
98664,237000,172,1473
92394,191900,103,1219
28409,234600,122,1505
55410,360400,270,1953
47303,63600,47,693
32713,187400,99,1393
75022,404100,134,2773
43611,72300,60,849
21214,158800,116,1404
46725,123000,79,1078
66044,133200,104,1008
19804,169900,141,1247
44663,109800,82,977
32080,290900,196,1760
93105,1047100,643,3787
37923,169800,105,1249
22150,410600,281,2239
8052,158400,118,1549
98055,323800,184,1821
60914,164000,93,1350
44236,298400,124,2557
87002,116600,51,890
50023,203600,132,1590
20720,366600,160,2344
63138,83000,64,937
2021,462900,252,2571
33140,496100,446,2595
48075,120600,74,1311
49036,113700,76,971
80132,402400,128,2115
95827,246600,171,1396
72206,72400,54,761
86409,125600,84,802
44110,43400,35,779
60467,296700,137,2144
78628,266000,121,1793
27203,79900,60,675
91202,715800,436,2837
32065,167900,88,1265
93041,347200,261,1987
44313,135800,78,1196
45236,135500,106,1198
76011,99200,86,1143
61611,120500,86,1134
46311,209500,115,1612
7522,157900,83,1571
33881,79900,61,947
34974,109300,74,1202
48176,275400,153,1892
32119,126500,89,1180
38133,128600,78,1199
15205,119400,89,1139
89120,190600,107,1197
32821,169600,121,1290
73109,54100,51,735
84105,293100,248,1491
33772,181700,137,1370
55075,163500,167,1351
60432,82100,68,1273
30327,884000,268,4792
33884,153900,88,1235
97058,171200,141,1253
18062,245500,121,1674
36582,110000,71,981
38104,152800,102,1103
98043,306000,216,1711
2026,414700,296,2477
76240,102500,69,1202
15239,145500,103,1177
53589,215000,111,1442
91354,511900,278,2577
78702,332000,296,1878
30021,110900,68,952
75048,224300,103,1742
8104,56100,48,1198
33634,150800,106,1296
29154,111100,74,902
94609,812200,640,3252
48081,120700,101,1195
29455,404600,243,2015
41051,156800,104,1294
29926,377900,175,2019
76201,139200,96,1330
85367,168500,119,1056
72113,194200,96,1407
37138,185200,113,1443
60561,284900,161,1970
2346,294200,177,1836
19977,202000,122,1344
33782,133400,108,1235
92011,800900,382,3260
27597,135900,98,1141
30125,79400,54,887
77356,268700,116,1937
21811,201400,139,1291
7040,502300,266,2530
86326,179500,121,1132
32962,105800,82,1124
37205,509000,215,2739
90068,1275900,676,4466
98112,913000,501,3207
33971,130200,85,1136
12047,163900,118,1335
8028,172500,107,1760
45241,196300,106,1596
91724,512400,317,2359
60134,312900,142,2304
43085,235100,134,1624
98053,679100,285,2743
33401,195100,174,1595
30122,107600,65,997
6801,291300,154,2124
30507,121100,82,1094
34748,137100,84,1164
1013,160000,131,1334
98188,260900,173,1630
75089,201700,0,1644
75189,175700,96,1519
70127,121900,0,1279
34972,85200,62,1134
55116,291300,212,1721
20708,300600,155,2025
58701,230300,0,1549
71109,42100,38,641
92118,1671300,1035,5894
61802,120600,73,1037
8015,148600,116,1521
44514,121800,76,1099
20721,367300,149,2380
33771,124500,101,1183
34990,316600,143,2159
98271,268200,179,1568
21037,361900,223,2057
97502,205700,139,1250
80130,416100,202,2422
27332,139600,82,1094
29108,79600,58,887
76131,163800,85,1442
8037,180600,110,1559
33472,271100,146,2064
