renters_id,disasterNumber,state,county,zipCode,validRegistrations,totalInspectedWithNoDamage,totalWithModerateDamage,totalWithMajorDamage,totalWithSubstantialDamage,approvedForFemaAssistance,repairReplaceAmount,rentalAmount,otherNeedsAmount,approvedBetween1And10000,approvedBetween10001And25000,approvedBetween25001AndMax,totalMaxGrants
12469,1975,AR,St. Francis (County),72372,2,2,0,0,0,2,0,1552,1000,2,0,0,0
12470,1975,AR,Washington (County),72753,8,5,0,0,0,2,0,3202,3318,2,0,0,0
12471,1975,AR,White (County),72081,2,2,0,0,0,1,0,4378,484,1,0,0,0
12472,1976,KY,Ballard (County),42053,1,1,0,0,0,1,0,916,5321,1,0,0,0
12473,1976,KY,Crittenden (County),42064,2,2,0,0,0,1,0,1012,7684,1,0,0,0
12474,1976,KY,Graves (County),42082,1,1,0,0,0,1,0,816,0,1,0,0,0
12475,1971,AL,Morgan (County),35650,2,1,0,0,0,0,0,0,0,0,0,0,0
12476,1971,AL,Pickens (County),35461,1,1,0,0,0,0,0,0,0,0,0,0,0
12477,1971,AL,Shelby (County),35040,3,2,0,0,0,0,0,0,0,0,0,0,0
12478,1971,AL,Shelby (County),35187,1,0,0,0,0,0,0,0,0,0,0,0,0
12479,1971,AL,St. Clair (County),35125,50,39,0,0,0,11,0,26400,21080,9,2,0,0
12480,1971,AL,Sumter (County),36907,1,1,0,0,0,0,0,0,0,0,0,0,0
12481,1971,AL,Talladega (County),36260,1,1,0,0,0,0,0,0,0,0,0,0,0
12482,1971,AL,Tallapoosa (County),36850,20,15,0,0,0,5,0,2832,3957,5,0,0,0
12483,1971,AL,Tuscaloosa (County),36720,1,1,0,0,0,1,0,3610,9253,0,1,0,0
12484,1971,AL,Tuscaloosa (County),35452,8,3,0,0,0,0,0,0,0,0,0,0,0
12485,1971,AL,Tuscaloosa (County),35466,3,2,0,0,0,1,0,1654,0,1,0,0,0
12486,1971,AL,Tuscaloosa (County),35475,30,19,0,0,0,3,0,1444,1507,3,0,0,0
12487,1971,AL,Tuscaloosa (County),35401,1,1,0,0,0,1,0,1114,0,1,0,0,0
12488,1971,AL,Tuscaloosa (County),35453,1,0,0,0,0,0,0,0,0,0,0,0,0
12489,1972,MS,Attala (County),39160,3,2,0,0,0,0,0,0,0,0,0,0,0
12490,1972,MS,Hinds (County),39056,46,30,0,0,0,5,0,4994,3565,5,0,0,0
12491,1971,AL,Tuscaloosa (County),35592,1,0,0,0,0,0,0,0,0,0,0,0,0
12492,1972,MS,Choctaw (County),39745,1,1,0,0,0,0,0,0,0,0,0,0,0
12493,1972,MS,Hinds (County),39272,1,1,0,0,0,0,0,0,0,0,0,0,0
12494,1971,AL,Washington (County),36529,3,2,0,0,0,1,0,1072,9237,0,1,0,0
12495,1972,MS,Coahoma (County),38614,17,11,0,0,0,2,0,0,649,2,0,0,0
12496,1972,MS,Lafayette (County),38655,14,10,0,0,0,7,0,10265,22140,7,0,0,0
12497,1971,AL,Winston (County),35553,13,5,0,0,0,0,0,0,0,0,0,0,0
12498,1972,MS,DeSoto (County),38632,3,2,0,0,0,1,0,1516,0,1,0,0,0
12499,1972,MS,Monroe (County),39130,1,1,0,0,0,0,0,0,0,0,0,0,0
12500,1971,AL,Walker (County),35578,10,8,0,0,0,1,0,994,409,1,0,0,0
12501,1972,MS,Clay (County),39741,6,5,0,0,0,0,0,0,0,0,0,0,0
12502,1972,MS,Newton (County),39327,1,1,0,0,0,0,0,0,0,0,0,0,0
12503,1973,GA,Catoosa (County),30736,326,243,0,0,0,165,0,299148,242492,155,10,0,0
12504,1972,MS,Winston (County),39346,1,1,0,0,0,1,0,10642,409,0,1,0,0
12505,1972,MS,Panola (County),38665,2,1,0,0,0,0,0,0,0,0,0,0,0
12506,1973,GA,Dade (County),30750,1,1,0,0,0,0,0,0,0,0,0,0,0
12507,1972,MS,Tunica (County),38670,5,3,0,0,0,0,0,0,0,0,0,0,0
12508,1972,MS,Jasper (County),39422,2,2,0,0,0,0,0,0,0,0,0,0,0
12509,1972,MS,Smith (County),39338,5,5,0,0,0,4,0,27734,12546,3,1,0,0
12510,1973,GA,Lumpkin (County),30528,1,0,0,0,0,0,0,0,0,0,0,0,0
12511,1973,GA,Floyd (County),30161,101,64,0,0,0,13,0,10123,8760,13,0,0,0
12512,1973,GA,Newton (County),30014,1,0,0,0,0,0,0,0,0,0,0,0,0
12513,1973,GA,Polk (County),30173,1,0,0,0,0,0,0,0,0,0,0,0,0
12514,1973,GA,Spalding (County),30284,12,10,0,0,0,7,0,7920,655,7,0,0,0
12515,1973,GA,Walker (County),30728,1,0,0,0,0,0,0,0,0,0,0,0,0
12516,1974,TN,Bradley (County),37323,200,154,0,0,0,79,0,96894,163741,74,5,0,0
12517,1974,TN,Greene (County),37641,36,32,0,0,0,16,0,16174,85655,12,3,1,0
12518,1974,TN,Hamilton (County),37406,47,27,0,0,0,3,0,718,484,3,0,0,0
12519,1974,TN,Hamilton (County),37421,48,25,0,0,0,4,0,2988,2215,4,0,0,0
12520,1974,TN,Knox (County),37701,2,0,0,0,0,0,0,0,0,0,0,0,0
12521,1974,TN,Hamilton (County),37379,3,2,0,0,0,0,0,0,0,0,0,0,0
12522,1974,TN,Knox (County),37917,46,27,0,0,0,6,0,15977,8524,5,1,0,0
12523,1974,TN,Knox (County),37934,10,4,0,0,0,1,0,0,1228,1,0,0,0
12524,1974,TN,Madison (County),38301,31,23,0,0,0,15,0,14490,14010,15,0,0,0
12525,1974,TN,Monroe (County),37777,1,0,0,0,0,0,0,0,0,0,0,0,0
12526,1974,TN,Washington (County),37681,9,8,0,0,0,3,0,5734,9348,3,0,0,0
12527,1974,TN,Rhea (County),37321,2,1,0,0,0,1,0,0,25,1,0,0,0
12528,1975,AR,Benton (County),72745,1,1,0,0,0,0,0,0,0,0,0,0,0
12529,1975,AR,Clay (County),72453,1,1,0,0,0,1,0,868,0,1,0,0,0
12530,1975,AR,Desha (County),71674,3,2,0,0,0,1,0,810,5789,1,0,0,0
12531,1975,AR,Crittenden (County),72364,42,36,0,0,0,13,0,16872,10545,13,0,0,0
12532,1975,AR,Garland (County),71909,5,5,0,0,0,2,0,1038,5398,2,0,0,0
12533,1975,AR,Garland (County),71964,1,1,0,0,0,0,0,0,0,0,0,0,0
12534,1975,AR,Jackson (County),72043,1,0,0,0,0,0,0,0,0,0,0,0,0
12535,1975,AR,Lawrence (County),72459,1,1,0,0,0,1,0,856,4846,1,0,0,0
12536,1975,AR,Jefferson (County),72152,2,0,0,0,0,0,0,0,0,0,0,0,0
12537,1975,AR,Lincoln (County),71667,26,24,0,0,0,7,0,8372,5459,7,0,0,0
12538,1975,AR,Mississippi (County),72313,1,1,0,0,0,1,0,1454,0,1,0,0,0
12539,1975,AR,Monroe (County),72021,1,1,0,0,0,1,0,1341,2387,1,0,0,0
12540,1975,AR,Phillips (County),72309,1,1,0,0,0,0,0,0,0,0,0,0,0
12541,1975,AR,Phillips (County),72642,1,0,0,0,0,0,0,0,0,0,0,0,0
12542,1975,AR,Pulaski (County),72211,4,2,0,0,0,0,0,0,0,0,0,0,0
12543,1975,AR,Pulaski (County),72076,1,1,0,0,0,0,0,0,0,0,0,0,0
12544,1975,AR,Pulaski (County),72116,1,0,0,0,0,0,0,0,0,0,0,0,0
12545,1975,AR,Saline (County),72019,1,0,0,0,0,0,0,0,0,0,0,0,0
12546,1975,AR,Washington (County),72764,5,4,0,0,0,4,0,5461,2583,4,0,0,0
12547,1975,AR,Washington (County),72717,3,1,0,0,0,1,0,0,282,1,0,0,0
12548,1975,AR,White (County),72102,1,0,0,0,0,0,0,0,0,0,0,0,0
12549,1976,KY,Boyd (County),41101,30,21,0,0,0,12,0,6038,24927,12,0,0,0
12550,1976,KY,Daviess (County),42301,5,4,0,0,0,3,0,3624,7385,3,0,0,0
12551,1976,KY,Hardin (County),40160,5,4,0,0,0,3,0,3142,3162,3,0,0,0
12552,1971,AL,Morgan (County),35621,15,5,0,0,0,0,0,0,0,0,0,0,0
12553,1971,AL,Morgan (County),35673,18,13,0,0,0,6,0,3824,21380,6,0,0,0
12554,1971,AL,Pickens (County),35447,1,1,0,0,0,0,0,0,0,0,0,0,0
12555,1971,AL,St. Clair (County),35972,1,0,0,0,0,0,0,0,0,0,0,0,0
12556,1971,AL,Shelby (County),35085,1,0,0,0,0,0,0,0,0,0,0,0,0
12557,1971,AL,St. Clair (County),35135,4,4,0,0,0,1,0,12930,3580,0,1,0,0
12558,1971,AL,Talladega (County),36203,1,1,0,0,0,0,0,0,0,0,0,0,0
12559,1971,AL,Sumter (County),35464,20,14,0,0,0,1,0,916,5198,1,0,0,0
12560,1971,AL,Tallapoosa (County),36026,1,1,0,0,0,1,0,878,585,1,0,0,0
12561,1971,AL,Tuscaloosa (County),35546,4,2,0,0,0,1,0,1114,0,1,0,0,0
12562,1971,AL,Tuscaloosa (County),35456,15,8,0,0,0,1,0,1444,0,1,0,0,0
12563,1971,AL,Tuscaloosa (County),35023,1,0,0,0,0,0,0,0,0,0,0,0,0
12564,1971,AL,Tuscaloosa (County),35478,2,2,0,0,0,1,0,8023,9828,0,1,0,0
12565,1971,AL,Tuscaloosa (County),35401,2,2012,0,0,0,1082,1544,1881508,2317967,982,93,7,2
12566,1971,AL,Tuscaloosa (County),35486,1,1,0,0,0,1,0,0,794,1,0,0,0
12567,1971,AL,Walker (County),35130,5,5,0,0,0,2,0,1192,700,2,0,0,0
12568,1971,AL,Walker (County),35549,12,6,0,0,0,0,0,0,0,0,0,0,0
12569,1971,AL,Washington (County),36553,6,6,0,0,0,4,0,14880,0,3,1,0,0
12570,1971,AL,Winston (County),35572,1,1,0,0,0,0,0,0,0,0,0,0,0
12571,1972,MS,Chickasaw (County),38851,32,24,0,0,0,19,0,13606,57584,17,2,0,0
12572,1972,MS,Choctaw (County),39772,1,1,0,0,0,0,0,0,0,0,0,0,0
12573,1972,MS,Clay (County),39754,1,1,0,0,0,1,0,1152,0,1,0,0,0
12574,1972,MS,Coahoma (County),38631,34,31,0,0,0,12,0,4696,2503,12,0,0,0
12575,1972,MS,Hinds (County),39204,22,16,0,0,0,3,0,3676,3397,3,0,0,0
12576,1972,MS,DeSoto (County),38671,7,4,0,0,0,2,0,7070,207,2,0,0,0
12577,1972,MS,Hinds (County),39175,1,1,0,0,0,0,0,0,0,0,0,0,0
12578,1972,MS,Jasper (County),39356,2,2,0,0,0,2,0,1152,3340,2,0,0,0
12579,1972,MS,Lafayette (County),38965,1,1,0,0,0,1,0,0,135,1,0,0,0
12580,1972,MS,Monroe (County),38860,10,9,0,0,0,4,0,4927,27336,2,2,0,0
12581,1972,MS,Newton (County),39065,1,0,0,0,0,0,0,0,0,0,0,0,0
12582,1972,MS,Quitman (County),38621,8,8,0,0,0,1,0,1418,303,1,0,0,0
12583,1972,MS,Sunflower (County),38751,3,1,0,0,0,1,0,1152,0,1,0,0,0
12584,1972,MS,Tunica (County),38676,49,38,0,0,0,5,0,6736,5511,5,0,0,0
12585,1973,GA,Bartow (County),30120,9,2,0,0,0,1,0,1584,0,1,0,0,0
12586,1973,GA,Catoosa (County),30755,2,0,0,0,0,0,0,0,0,0,0,0,0
12587,1973,GA,Dade (County),30752,235,177,0,0,0,140,0,296739,464979,118,16,6,3
12588,1973,GA,Gordon (County),30701,5,2,0,0,0,2,0,2444,604,2,0,0,0
12589,1973,GA,Meriwether (County),31822,1,1,0,0,0,0,0,0,0,0,0,0,0
12590,1974,TN,Carroll (County),38344,2,1,0,0,0,0,0,0,0,0,0,0,0
12591,1973,GA,Troup (County),30240,19,14,0,0,0,5,0,9894,13698,5,0,0,0
12592,1973,GA,Rabun (County),30562,29,22,0,0,0,9,0,13719,4775,9,0,0,0
12593,1973,GA,Walker (County),30739,3,1,0,0,0,1,0,0,400,1,0,0,0
12594,1973,GA,Pickens (County),30143,2,1,0,0,0,0,0,0,0,0,0,0,0
12595,1974,TN,Hamilton (County),37336,1,1,0,0,0,0,0,0,0,0,0,0,0
12596,1974,TN,Madison (County),38355,1,1,0,0,0,1,0,1865,0,1,0,0,0
12597,1975,AR,Crawford (County),72904,1,0,0,0,0,0,0,0,0,0,0,0,0
12598,1975,AR,Jackson (County),72112,9,7,0,0,0,6,0,16139,18181,5,1,0,0
12599,1974,TN,Hamilton (County),37409,12,8,0,0,0,6,0,7868,5199,6,0,0,0
12600,1974,TN,Knox (County),67914,1,0,0,0,0,0,0,0,0,0,0,0,0
12601,1975,AR,Benton (County),72761,17,15,0,0,0,12,0,5080,20711,12,0,0,0
12602,1975,AR,Greene (County),72425,1,0,0,0,0,1,0,0,5741,1,0,0,0
12603,1974,TN,Greene (County),37745,1,1,0,0,0,0,0,0,0,0,0,0,0
12604,1974,TN,Knox (County),37920,330,147,0,0,0,61,0,40359,39871,61,0,0,0
12605,1975,AR,Arkansas (County),72370,1,1,0,0,0,0,0,0,0,0,0,0,0
12606,1975,AR,Garland (County),71909,1,0,0,0,0,0,0,0,0,0,0,0,0
12607,1974,TN,Hardin (County),38376,1,1,0,0,0,1,0,4851,0,1,0,0,0
12608,1974,TN,Monroe (County),37385,14,10,0,0,0,3,0,1712,9457,3,0,0,0
12609,1975,AR,Crittenden (County),72301,800,634,0,0,0,291,0,549133,429358,274,17,0,0
12610,1974,TN,Knox (County),37914,1,0,0,0,0,0,0,0,0,0,0,0,0
12611,1974,TN,Rhea (County),37381,4,4,0,0,0,4,0,2808,6238,4,0,0,0
12612,1975,AR,Faulkner (County),72058,4,4,0,0,0,3,0,2720,980,3,0,0,0
12613,1975,AR,Lee (County),72320,2,2,0,0,0,1,0,1072,0,1,0,0,0
12614,1975,AR,Prairie (County),72017,9,4,0,0,0,3,0,3846,9371,3,0,0,0
12615,1975,AR,Lonoke (County),72046,5,4,0,0,0,3,0,5274,0,3,0,0,0
12616,1975,AR,Pulaski (County),72202,2,1,0,0,0,1,0,0,1000,1,0,0,0
12617,1975,AR,Montgomery (County),71933,2,2,0,0,0,1,0,966,5348,1,0,0,0
12618,1975,AR,Pulaski (County),72135,4,4,0,0,0,2,0,1920,17994,1,1,0,0
12619,1975,AR,Mississippi (County),72350,2,1,0,0,0,1,0,2631,1705,1,0,0,0
12620,1975,AR,Pulaski (County),72099,1,0,0,0,0,1,0,0,5000,1,0,0,0
12621,1975,AR,Lawrence (County),72410,2,2,0,0,0,2,0,2174,15498,2,0,0,0
12622,1975,AR,Phillips (County),72366,46,44,0,0,0,14,0,9570,4971,14,0,0,0
12623,1975,AR,Saline (County),72206,1,1,0,0,0,0,0,0,0,0,0,0,0
12624,1975,AR,Washington (County),72701,19,17,0,0,0,6,0,5461,5161,6,0,0,0
12625,1975,AR,White (County),72010,5,4,0,0,0,1,0,922,1339,1,0,0,0
12626,1975,AR,Woodruff (County),72006,2,2,0,0,0,1,0,1072,4975,1,0,0,0
12627,1971,AL,Morgan (County),35640,93,22,0,0,0,4,0,1204,5480,4,0,0,0
12628,1971,AL,Perry (County),36738,1,1,0,0,0,0,0,0,0,0,0,0,0
12629,1971,AL,Shelby (County),35007,4,2,0,0,0,1,0,0,649,1,0,0,0
12630,1971,AL,Shelby (County),35115,12,12,0,0,0,4,0,8389,371,4,0,0,0
12631,1971,AL,St. Clair (County),35173,1,1,0,0,0,0,0,0,0,0,0,0,0
12632,1971,AL,St. Clair (County),35987,1,0,0,0,0,0,0,0,0,0,0,0,0
12633,1971,AL,Talladega (County),35150,8,6,0,0,0,4,0,2180,4833,4,0,0,0
12634,1971,AL,Sumter (County),35477,3,1,0,0,0,0,0,0,0,0,0,0,0
12635,1971,AL,Tallapoosa (County),36078,2,2,0,0,0,0,0,0,0,0,0,0,0
12636,1971,AL,Tuscaloosa (County),35444,57,34,0,0,0,16,28344,31919,90210,9,6,1,1
12637,1971,AL,Tuscaloosa (County),35458,2,2,0,0,0,1,0,0,6600,1,0,0,0
12638,1971,AL,Tuscaloosa (County),35111,1,0,0,0,0,0,0,0,0,0,0,0,0
12639,1971,AL,Tuscaloosa (County),35480,13,8,0,0,0,2,0,1444,369,2,0,0,0
12640,1971,AL,Tuscaloosa (County),35403,7,2,0,0,0,0,0,0,0,0,0,0,0
12641,1971,AL,Tuscaloosa (County),35404,1,1,0,0,0,0,0,0,0,0,0,0,0
12642,1971,AL,Walker (County),35062,11,3,0,0,0,0,0,0,0,0,0,0,0
12643,1971,AL,Walker (County),35584,13,9,0,0,0,1,0,1192,7025,1,0,0,0
12644,1971,AL,Washington (County),36581,1,1,0,0,0,0,0,0,0,0,0,0,0
12645,1971,AL,Winston (County),35575,2,1,0,0,0,0,0,0,0,0,0,0,0
12646,1972,MS,Chickasaw (County),39756,2,2,0,0,0,0,0,0,0,0,0,0,0
12647,1972,MS,Clarke (County),39301,6,5,0,0,0,4,0,4792,5011,4,0,0,0
12648,1972,MS,Coahoma (County),38639,60,37,0,0,0,18,0,6032,5470,18,0,0,0
12649,1972,MS,Greene (County),39451,29,20,0,0,0,14,0,23624,30536,13,1,0,0
12650,1972,MS,Clay (County),39755,11,8,0,0,0,3,0,7025,4098,3,0,0,0
12651,1972,MS,Hinds (County),39209,82,57,0,0,0,19,0,46604,15255,17,2,0,0
12652,1972,MS,Holmes (County),39079,4,4,0,0,0,3,0,3745,630,3,0,0,0
12653,1972,MS,Quitman (County),38628,3,1,0,0,0,0,0,0,0,0,0,0,0
12654,1972,MS,Leflore (County),38954,9,7,0,0,0,3,0,8148,881,3,0,0,0
12655,1972,MS,Webster (County),39744,16,13,0,0,0,7,0,6948,1116,7,0,0,0
12656,1972,MS,Monroe (County),38870,134,104,0,0,0,73,0,130794,400870,55,17,1,0
12657,1973,GA,Bartow (County),30145,4,2,0,0,0,0,0,0,0,0,0,0,0
12658,1972,MS,Panola (County),38606,15,13,0,0,0,4,0,9660,1422,3,1,0,0
12659,1973,GA,Cherokee (County),30115,1,0,0,0,0,0,0,0,0,0,0,0,0
12660,1973,GA,Floyd (County),30105,3,1,0,0,0,1,0,1002,0,1,0,0,0
12661,1972,MS,Kemper (County),39328,24,20,0,0,0,9,0,9214,42122,8,1,0,0
12662,1972,MS,Tishomingo (County),38827,14,11,0,0,0,9,0,9332,20193,9,0,0,0
12663,1973,GA,Heard (County),30217,1,1,0,0,0,0,0,0,0,0,0,0,0
12664,1973,GA,Meriwether (County),31830,22,19,0,0,0,12,0,22832,33810,11,1,0,0
12665,1973,GA,Polk (County),30104,3,0,0,0,0,0,0,0,0,0,0,0,0
12666,1973,GA,Rabun (County),30568,2,2,0,0,0,0,0,0,0,0,0,0,0
12667,1973,GA,Troup (County),31833,5,4,0,0,0,0,0,0,0,0,0,0,0
12668,1974,TN,Bledsoe (County),37338,8,8,0,0,0,6,0,8883,31695,5,1,0,0
12669,1974,TN,Cocke (County),37760,1,0,0,0,0,0,0,0,0,0,0,0,0
12670,1974,TN,Greene (County),37810,1,1,0,0,0,0,0,0,0,0,0,0,0
12671,1974,TN,Hamilton (County),37411,130,81,0,0,0,27,0,83638,40461,23,4,0,0
12672,1974,TN,Hamilton (County),37343,38,26,0,0,0,13,0,12973,17194,13,0,0,0
12673,1974,TN,Henry (County),38231,2,2,0,0,0,1,0,0,624,1,0,0,0
12674,1974,TN,Knox (County),37909,8,2,0,0,0,0,0,0,0,0,0,0,0
12675,1974,TN,Knox (County),37922,29,10,0,0,0,1,0,0,1306,1,0,0,0
12676,1974,TN,Knox (County),37849,5,1,0,0,0,0,0,0,0,0,0,0,0
12677,1974,TN,McMinn (County),37309,4,3,0,0,0,1,0,12366,9152,0,1,0,0
12678,1974,TN,Washington (County),37601,1,1,0,0,0,0,0,0,0,0,0,0,0
12679,1974,TN,Montgomery (County),37040,2,1,0,0,0,1,0,0,228,1,0,0,0
12680,1975,AR,Arkansas (County),72160,2,2,0,0,0,0,0,0,0,0,0,0,0
12681,1975,AR,Carroll (County),72632,1,1,0,0,0,1,0,942,5009,1,0,0,0
12682,1975,AR,Crawford (County),72956,2,2,0,0,0,2,0,906,2636,2,0,0,0
12683,1975,AR,Cross (County),72373,8,7,0,0,0,2,0,1080,1644,2,0,0,0
12684,1975,AR,Faulkner (County),72113,2,2,0,0,0,2,0,1286,6873,2,0,0,0
12685,1975,AR,Garland (County),71909,15,12,0,0,0,11,0,11351,44892,8,3,0,0
12686,1975,AR,Hot Spring (County),72104,1,1,0,0,0,0,0,0,0,0,0,0,0
12687,1975,AR,Jackson (County),72473,1,0,0,0,0,0,0,0,0,0,0,0,0
12688,1975,AR,Lawrence (County),72433,2,2,0,0,0,1,0,856,1150,1,0,0,0
12689,1975,AR,Lee (County),72360,33,31,0,0,0,18,0,23947,39572,17,1,0,0
12690,1975,AR,Mississippi (County),72442,3,3,0,0,0,3,0,2556,13970,3,0,0,0
12691,1975,AR,Lonoke (County),72086,3,1,0,0,0,0,0,0,0,0,0,0,0
12692,1975,AR,Phillips (County),72312,1,0,0,0,0,0,0,0,0,0,0,0,0
12693,1975,AR,Prairie (County),72040,1,0,0,0,0,0,0,0,0,0,0,0,0
12694,1975,AR,Pulaski (County),72205,7,3,0,0,0,2,0,2572,0,2,0,0,0
12695,1975,AR,White (County),72020,2,1,0,0,0,1,0,2770,500,1,0,0,0
12696,1975,AR,Pulaski (County),72113,140,122,0,0,0,106,0,283154,190587,97,9,0,0
12697,1975,AR,Woodruff (County),72101,2,2,0,0,0,2,0,1072,657,2,0,0,0
12698,1975,AR,Pulaski (County),72120,17,14,0,0,0,6,0,19614,19088,4,2,0,0
12699,1976,KY,Carlisle (County),42021,1,1,0,0,0,1,0,916,0,1,0,0,0
12700,1975,AR,Washington (County),72704,27,22,0,0,0,17,0,40162,33237,16,1,0,0
12701,1975,AR,Phillips (County),72369,4,4,0,0,0,1,0,8064,0,1,0,0,0
12702,1975,AR,St. Francis (County),72335,12,10,0,0,0,4,0,18828,14796,2,2,0,0
12703,1976,KY,Fulton (County),42041,1,1,0,0,0,0,0,0,0,0,0,0,0
12704,1971,AL,Morgan (County),35824,1,0,0,0,0,0,0,0,0,0,0,0,0
12705,1971,AL,Perry (County),36786,51,48,0,0,0,12,0,10470,5342,12,0,0,0
12706,1971,AL,Shelby (County),35242,54,22,0,0,0,4,0,2982,304,4,0,0,0
12707,1971,AL,Shelby (County),35143,1,1,0,0,0,0,0,0,0,0,0,0,0
12708,1971,AL,St. Clair (County),35004,158,113,0,0,0,57,0,113867,19299,56,1,0,0
12709,1971,AL,St. Clair (County),35186,1,0,0,0,0,0,0,0,0,0,0,0,0
12710,1971,AL,Sumter (County),36925,11,11,0,0,0,1,0,1432,1213,1,0,0,0
12711,1971,AL,Talladega (County),35160,26,17,0,0,0,5,0,7270,1249,5,0,0,0
12712,1971,AL,Tallapoosa (County),35404,1,1,0,0,0,0,0,0,0,0,0,0,0
12713,1971,AL,Tuscaloosa (County),35044,1,1,0,0,0,0,0,0,0,0,0,0,0
12714,1971,AL,Tuscaloosa (County),35462,2,0,0,0,0,0,0,0,0,0,0,0,0
12715,1971,AL,Tuscaloosa (County),35111,13,8,0,0,0,4,0,19754,8572,3,1,0,0
12716,1971,AL,Tuscaloosa (County),35405,597,282,0,0,0,41,0,37720,67634,39,2,0,0
12717,1971,AL,Tuscaloosa (County),35401,1,0,0,0,0,0,0,0,0,0,0,0,0
12718,1971,AL,Tuscaloosa (County),35401,1,1,0,0,0,1,0,9460,4337,0,1,0,0
12719,1971,AL,Walker (County),35501,187,115,0,0,0,34,0,30612,28547,33,1,0,0
12720,1971,AL,Walker (County),35148,19,8,0,0,0,0,0,0,0,0,0,0,0
12721,1971,AL,Washington (County),36585,1,0,0,0,0,0,0,0,0,0,0,0,0
12722,1972,MS,Alcorn (County),38834,4,3,0,0,0,0,0,0,0,0,0,0,0
12723,1972,MS,Choctaw (County),39735,6,2,0,0,0,0,0,0,0,0,0,0,0
12724,1972,MS,Clarke (County),39355,7,5,0,0,0,4,0,4264,11043,4,0,0,0
12725,1972,MS,Clay (County),39773,40,37,0,0,0,27,0,31538,57331,26,1,0,0
12726,1972,MS,Coahoma (County),38645,17,12,0,0,0,6,0,11454,3175,6,0,0,0
12727,1972,MS,Greene (County),39362,5,5,0,0,0,0,0,0,0,0,0,0,0
12728,1972,MS,Hinds (County),39212,23,17,0,0,0,3,0,1528,1293,3,0,0,0
12729,1972,MS,Holmes (County),39146,2,2,0,0,0,0,0,0,0,0,0,0,0
12730,1972,MS,Neshoba (County),39350,40,28,0,0,0,7,0,5468,1914,7,0,0,0
12731,1972,MS,Marshall (County),38635,2,1,0,0,0,0,0,0,0,0,0,0,0
12732,1972,MS,Kemper (County),39354,12,9,0,0,0,1,0,1064,0,1,0,0,0
12733,1972,MS,Quitman (County),38643,6,6,0,0,0,0,0,0,0,0,0,0,0
12734,1972,MS,Panola (County),38620,2,2,0,0,0,1,0,1380,0,1,0,0,0
12735,1972,MS,Tishomingo (County),38873,1,1,0,0,0,0,0,0,0,0,0,0,0
12736,1972,MS,Webster (County),39752,17,11,0,0,0,6,0,5766,17200,5,1,0,0
12737,1973,GA,Bartow (County),30184,9,8,0,0,0,6,0,10598,17944,5,1,0,0
12738,1973,GA,Polk (County),30125,64,30,0,0,0,8,0,17047,20612,6,2,0,0
12739,1973,GA,Floyd (County),30125,11,9,0,0,0,6,0,8271,1613,6,0,0,0
12740,1973,GA,Walker (County),30707,3,3,0,0,0,0,0,0,0,0,0,0,0
12741,1973,GA,Lamar (County),30204,31,22,0,0,0,14,0,23239,19617,13,1,0,0
12742,1974,TN,Bradley (County),37310,3,2,0,0,0,0,0,0,0,0,0,0,0
12743,1973,GA,Monroe (County),31029,7,7,0,0,0,2,0,2244,1432,2,0,0,0
12744,1974,TN,Cocke (County),37843,1,0,0,0,0,0,0,0,0,0,0,0,0
12745,1973,GA,Coweta (County),30263,2,1,0,0,0,1,0,0,400,1,0,0,0
12746,1973,GA,Spalding (County),30223,109,93,0,0,0,47,0,188273,151467,35,11,1,0
12747,1974,TN,Hamilton (County),37415,39,24,0,0,0,5,0,8296,2996,5,0,0,0
12748,1974,TN,Henry (County),38256,1,0,0,0,0,0,0,0,0,0,0,0,0
12749,1974,TN,Hamilton (County),37086,1,0,0,0,0,0,0,0,0,0,0,0,0
12750,1974,TN,Hamilton (County),37402,2,1,0,0,0,0,0,0,0,0,0,0,0
12751,1974,TN,Knox (County),37914,56,32,0,0,0,14,0,31190,4664,12,2,0,0
12752,1974,TN,Knox (County),37924,8,1,0,0,0,0,0,0,0,0,0,0,0
12753,1974,TN,Montgomery (County),37043,1,0,0,0,0,0,0,0,0,0,0,0,0
12754,1975,AR,Dallas (County),71742,2,1,0,0,0,0,0,0,0,0,0,0,0
12755,1974,TN,Washington (County),37615,2,1,0,0,0,0,0,0,0,0,0,0,0
12756,1975,AR,Faulkner (County),72173,54,38,0,0,0,22,0,76736,39453,17,5,0,0
12757,1974,TN,McMinn (County),37331,2,1,0,0,0,0,0,0,0,0,0,0,0
12758,1975,AR,Crittenden (County),72331,27,27,0,0,0,17,0,20256,12243,17,0,0,0
12759,1974,TN,Knox (County),37871,2,1,0,0,0,0,0,0,0,0,0,0,0
12760,1975,AR,Chicot (County),71653,1,1,0,0,0,0,0,0,0,0,0,0,0
12761,1975,AR,Independence (County),72020,5,5,0,0,0,3,0,2144,2373,3,0,0,0
12762,1975,AR,Jefferson (County),71601,7,5,0,0,0,0,0,0,0,0,0,0,0
12763,1975,AR,Benton (County),72712,2,1,0,0,0,1,0,1850,0,1,0,0,0
12764,1975,AR,Garland (County),71949,1,1,0,0,0,1,0,7266,3530,0,1,0,0
12765,1975,AR,Lawrence (County),72445,1,1,0,0,0,1,0,1744,2306,1,0,0,0
12766,1975,AR,Lee (County),72372,2,1,0,0,0,0,0,0,0,0,0,0,0
12767,1975,AR,Madison (County),72721,1,1,0,0,0,0,0,0,0,0,0,0,0
